39	http://dx.doi.org/10.1007/s10853-018-3114-6	Springer Science and Business Media LLC	2019	1	-
40	http://dx.doi.org/10.1016/j.jallcom.2018.11.109	Elsevier BV	2019	1	Hardening;High-pressure torsion;Mg-Dy alloy;Microhardness;Texture
41	http://dx.doi.org/10.1016/j.matchar.2018.11.010	Elsevier BV	2019	1	Laminated composite;AZ31;Al1050;accumulative roll bonding;microstructure;texture
42	http://dx.doi.org/10.1016/j.jmatprotec.2018.08.049	Elsevier BV	2019	1	Selective laser melting;Laser deposition;Austenitic stainless steel;Crystallographic texture;Solidification microstructures
43	http://dx.doi.org/10.1051/mattech/2018058	EDP Sciences	2019	1	dislocation density;electron back scattered diffraction;tantalum;grain boundaries;sub-grain boundaries
44	http://dx.doi.org/10.1017/S1431927618015891	Cambridge University Press (CUP)	2019	1	-
45	http://dx.doi.org/10.1063/1.5077005	AIP Publishing	2019	1	-
46	http://dx.doi.org/10.1364/OSAC.2.000151	The Optical Society	2019	1	-
47	http://dx.doi.org/10.1103/PhysRevB.99.014108	American Physical Society (APS)	2019	1	-
48	http://dx.doi.org/10.1039/c8ce01665h	Royal Society of Chemistry (RSC)	2019	1	-
49	http://dx.doi.org//10.1016/j.jallcom.2018.09.004	Elsevier BV	2019	1	Laser cladding;ANOVA;Bonding;Power attenuation;Scanning speed
50	http://dx.doi.org/10.1016/j.vacuum.2018.11.031	Elsevier BV	2019	1	Shot peening;Al18B4O33 whisker reinforced AlMgSi matrix composite;Residual stress;X-ray diffraction line profile analysis;Microhardness;Corrosion behavior
51	http://dx.doi.org/10.1016/j.engfracmech.2018.12.011	Elsevier BV	2019	1	Metal matrix composites;Ceramics;Atomic scale structure;Microstructure;Mechanical properties
52	http://dx.doi.org/10.1016/j.surfcoat.2018.12.097	Elsevier BV	2019	1	Duplex stainless steel;Shot peening;Microstress;X-ray diffraction
53	http://dx.doi.org/10.18576/ijtfst/080101	Natural Sciences Publishing	2019	1	-
54	http://dx.doi.org/10.4149/km_2018_5_313	AEPress, s.r.o.	2018	1	severe plastic deformation;groove pressing;Ni-W alloy;microstructure;texture;plastic anisotropy
